LinkID,LinkType,rmID,anID,Modified,anVersion,anDate,Status,UTCModDate
3900,0,2064,122138293552:1030:68081704,0,ED86C076EE5F1D9241DAF28BF9D79C3A,0.0,0,45165.7135880093
3901,11,200,31111_4328233-00784,0,,0.0,0,45165.7135888542
3902,4,1638,141272514:7884,0,,0.0,0,45165.7135888542
3903,4,1639,3630137:60281,0,,0.0,0,45165.7135888657
3904,11,201,10863974,0,,0.0,0,45165.7135888657
3905,4,1640,558061474:2469,0,,0.0,0,45165.7135888657
3906,11,202,4118576_00094,0,,0.0,0,45165.7135888657
3907,4,1641,3823809:7602,0,,0.0,0,45165.7135888657
3908,4,1642,558061474:2469,0,,0.0,0,45165.7135888773
3909,4,1643,141272514:7884,0,,0.0,0,45165.7135888773
3910,4,1644,3823809:7602,0,,0.0,0,45165.7135888773
3911,4,1645,3630137:60281,0,,0.0,0,45165.7135888773
3912,4,1646,3823809:7602,0,,0.0,0,45165.7135888889
3913,4,1647,141272514:7884,0,,0.0,0,45165.7135888889
3914,0,2065,38204190953:1030:68081704,0,122BE554AD3742E5634567952573FEED,0.0,0,45165.7135888889
3915,4,1648,141272515:7884,0,,0.0,0,45165.7135897106
3916,11,203,4300595_00732,0,,0.0,0,45165.7135897106
3917,4,1649,10463118:6061,0,,0.0,0,45165.7135897106
3918,11,204,4584671_00999,0,,0.0,0,45165.7135897106
3919,4,1650,117979203:6224,0,,0.0,0,45165.7135897106
3920,4,1651,26628:4745,0,,0.0,0,45165.7135897106
3921,4,1652,610991:70510,0,,0.0,0,45165.7135897106
3922,4,1653,18890885:3693,0,,0.0,0,45165.7135897106
3923,4,1654,610991:70510,0,,0.0,0,45165.7135897106
3924,4,1655,18890885:3693,0,,0.0,0,45165.7135897106
3925,4,1656,141272515:7884,0,,0.0,0,45165.7135897106
3926,4,1657,10463118:6061,0,,0.0,0,45165.7135897106
3927,4,1658,117979203:6224,0,,0.0,0,45165.7135897106
3928,4,1659,26628:4745,0,,0.0,0,45165.7135897106
3929,4,1660,610991:70510,0,,0.0,0,45165.7135897106
3930,4,1661,18890885:3693,0,,0.0,0,45165.7135897106
3931,4,1662,610991:70510,0,,0.0,0,45165.7135897106
3932,4,1663,10463118:6061,0,,0.0,0,45165.7135897106
3933,4,1664,117979203:6224,0,,0.0,0,45165.7135897106
3934,4,1665,141272515:7884,0,,0.0,0,45165.7135897106
3935,0,2066,38204190954:1030:68081704,0,E2CAC2B2B3AAC3E05FE9946E741C5EFF,0.0,0,45165.7135897106
3936,4,1666,141272516:7884,0,,0.0,0,45165.7135903704
3937,4,1667,10463120:6061,0,,0.0,0,45165.7135903704
3938,4,1668,117979223:6224,0,,0.0,0,45165.7135903704
3939,4,1669,141272516:7884,0,,0.0,0,45165.7135903704
3940,4,1670,10463120:6061,0,,0.0,0,45165.7135903704
3941,4,1671,117979223:6224,0,,0.0,0,45165.7135903704
3942,4,1672,10463120:6061,0,,0.0,0,45165.7135903704
3943,4,1673,117979223:6224,0,,0.0,0,45165.7135903704
3944,4,1674,141272516:7884,0,,0.0,0,45165.7135903704
3945,0,2067,38204190955:1030:68081704,0,909B177889DF3BD3B410FF492482142E,0.0,0,45165.7135903704
3946,4,1675,6175341:7884,0,,0.0,0,45165.7135912731
3947,4,1676,10463116:6061,0,,0.0,0,45165.7135912731
3948,4,1677,10463116:6061,0,,0.0,0,45165.7135912731
3949,4,1678,241748033855:9000:68081704,0,,0.0,0,45165.7135912731
3950,4,1679,241748033855:9000:68081704,0,,0.0,0,45165.7135912731
3951,4,1680,6175341:7884,0,,0.0,0,45165.7135912731
3952,4,1681,10463116:6061,0,,0.0,0,45165.7135912731
3953,4,1682,10463116:6061,0,,0.0,0,45165.7135912731
3954,4,1683,6175341:7884,0,,0.0,0,45165.7135912731
3955,0,2068,38204190956:1030:68081704,0,63F3B0F2AFC4B812A6E0560147B488E4,0.0,0,45165.7135912731
3956,11,205,4263300_00025,0,,0.0,0,45165.7135934491
3957,4,1684,20166621:7163,0,,0.0,0,45165.7135934491
3958,11,206,4240572-00505,0,,0.0,0,45165.7135934491
3959,4,1685,45553772:6742,0,,0.0,0,45165.7135934606
3960,4,1686,241736199279:9000:68081704,0,,0.0,0,45165.7135934606
3961,4,1687,1167382:5059,0,,0.0,0,45165.7135934606
3962,11,207,4118575_00548,0,,0.0,0,45165.7135934722
3963,4,1688,15448738:7602,0,,0.0,0,45165.7135934722
3964,11,208,4300596_00501,0,,0.0,0,45165.7135934722
3965,4,1689,83111920:6061,0,,0.0,0,45165.7135934722
3966,11,209,31111_4328233-00508,0,,0.0,0,45165.7135934722
3967,4,1690,141260290:7884,0,,0.0,0,45165.7135934722
3968,11,210,4584671_00020,0,,0.0,0,45165.7135934838
3969,4,1691,118052183:6224,0,,0.0,0,45165.7135934838
3970,11,211,11605214,0,,0.0,0,45165.7135934838
3971,4,1692,640837532:2469,0,,0.0,0,45165.7135934838
3972,11,212,11685734,0,,0.0,0,45165.7135934838
3973,4,1693,648875247:2469,0,,0.0,0,45165.7135934838
3974,11,213,11595221,0,,0.0,0,45165.7135934838
3975,4,1694,639807399:2469,0,,0.0,0,45165.7135934838
3976,11,214,11643529,0,,0.0,0,45165.7135934954
3977,4,1695,644455222:2469,0,,0.0,0,45165.7135934954
3978,4,1696,3569751:60281,0,,0.0,0,45165.7135934954
3979,4,1697,20411215:60525,0,,0.0,0,45165.7135934954
3980,11,215,44494_351237-01677,0,,0.0,0,45165.7135934954
3981,4,1698,4125125:60716,0,,0.0,0,45165.7135934954
3982,4,1699,5451045:60541,0,,0.0,0,45165.7135934954
3983,4,1700,20411215:60525,0,,0.0,0,45165.7135934954
3984,4,1701,4125125:60716,0,,0.0,0,45165.7135934954
3985,4,1702,5451045:60541,0,,0.0,0,45165.7135934954
3986,4,1703,20166621:7163,0,,0.0,0,45165.7135934954
3987,4,1704,45553772:6742,0,,0.0,0,45165.7135934954
3988,4,1705,15448738:7602,0,,0.0,0,45165.7135934954
3989,4,1706,83111920:6061,0,,0.0,0,45165.7135934954
3990,4,1707,141260290:7884,0,,0.0,0,45165.7135934954
3991,4,1708,118052183:6224,0,,0.0,0,45165.7135934954
3992,4,1709,20411215:60525,0,,0.0,0,45165.7135934954
3993,4,1710,4125125:60716,0,,0.0,0,45165.7135934954
3994,4,1711,5451045:60541,0,,0.0,0,45165.7135934954
3995,4,1712,20411215:60525,0,,0.0,0,45165.7135934954
3996,4,1713,644455222:2469,0,,0.0,0,45165.7135934954
3997,4,1714,639807399:2469,0,,0.0,0,45165.7135934954
3998,4,1715,648875247:2469,0,,0.0,0,45165.7135934954
3999,4,1716,640837532:2469,0,,0.0,0,45165.7135934954
4000,4,1717,118052183:6224,0,,0.0,0,45165.7135934954
4001,4,1718,141260290:7884,0,,0.0,0,45165.7135934954
4002,4,1719,83111920:6061,0,,0.0,0,45165.7135934954
4003,4,1720,15448738:7602,0,,0.0,0,45165.7135934954
4004,4,1721,241736199279:9000:68081704,0,,0.0,0,45165.7135934954
4005,4,1722,45553772:6742,0,,0.0,0,45165.7135934954
4006,4,1723,241736199279:9000:68081704,0,,0.0,0,45165.7135934954
4007,4,1724,20166621:7163,0,,0.0,0,45165.7135934954
4008,4,1725,4125125:60716,0,,0.0,0,45165.7135934954
4009,11,216,12DE2CB3C07744D089E18C0B958619C5,0,,0.0,0,45165.7135934954
4010,11,217,9239FBE05A71464E88A7F05263FD676C,0,,0.0,0,45165.7135934954
4011,11,218,ABCBD86307DF485BA186B3F60DF3F08A,0,,0.0,0,45165.7135934954
4012,0,2069,38204892826:1030:68081704,0,01ADFE6A19084E60A9F6C6622A1C8175,0.0,0,45165.7135934954
4013,4,1726,20161506:7163,0,,0.0,0,45165.713595625
4014,11,219,31111_4328233-01052,0,,0.0,0,45165.713595625
4015,4,1727,141283976:7884,0,,0.0,0,45165.713595625
4016,11,220,4118575_00540,0,,0.0,0,45165.713595625
4017,4,1728,15448335:7602,0,,0.0,0,45165.713595625
4018,4,1729,861296:5059,0,,0.0,0,45165.713595625
4019,11,221,11732963,0,,0.0,0,45165.713595625
4020,4,1730,653899716:2469,0,,0.0,0,45165.713595625
4021,11,222,M-T0627-01115-00656,0,,0.0,0,45165.713595625
4022,4,1731,54348152:2442,0,,0.0,0,45165.713595625
4023,11,223,4300595_00959,0,,0.0,0,45165.713595625
4024,4,1732,10484183:6061,0,,0.0,0,45165.713595625
4025,4,1733,89442081:60525,0,,0.0,0,45165.713595625
4026,11,224,10910580,0,,0.0,0,45165.713595625
4027,4,1734,562837697:2469,0,,0.0,0,45165.713595625
4028,11,225,10811666,0,,0.0,0,45165.713595625
4029,4,1735,551942501:2469,0,,0.0,0,45165.713595625
4030,4,1736,411231:70510,0,,0.0,0,45165.713595625
4031,11,226,10873530,0,,0.0,0,45165.713595625
4032,4,1737,558925579:2469,0,,0.0,0,45165.713595625
4033,11,227,11661063,0,,0.0,0,45165.713595625
4034,4,1738,646073186:2469,0,,0.0,0,45165.713595625
4035,4,1739,558925579:2469,0,,0.0,0,45165.713595625
4036,4,1740,20161506:7163,0,,0.0,0,45165.713595625
4037,4,1741,141283976:7884,0,,0.0,0,45165.713595625
4038,4,1742,15448335:7602,0,,0.0,0,45165.713595625
4039,4,1743,54348152:2442,0,,0.0,0,45165.713595625
4040,4,1744,10484183:6061,0,,0.0,0,45165.713595625
4041,4,1745,89442081:60525,0,,0.0,0,45165.713595625
4042,4,1746,411231:70510,0,,0.0,0,45165.713595625
4043,4,1747,89442081:60525,0,,0.0,0,45165.713595625
4044,4,1748,411231:70510,0,,0.0,0,45165.713595625
4045,4,1749,89442081:60525,0,,0.0,0,45165.713595625
4046,4,1750,411231:70510,0,,0.0,0,45165.713595625
4047,4,1751,551942501:2469,0,,0.0,0,45165.713595625
4048,4,1752,562837697:2469,0,,0.0,0,45165.713595625
4049,4,1753,646073186:2469,0,,0.0,0,45165.713595625
4050,4,1754,10484183:6061,0,,0.0,0,45165.713595625
4051,4,1755,54348152:2442,0,,0.0,0,45165.713595625
4052,4,1756,54348152:2442,0,,0.0,0,45165.713595625
4053,4,1757,653899716:2469,0,,0.0,0,45165.713595625
4054,4,1758,15448335:7602,0,,0.0,0,45165.713595625
4055,4,1759,141283976:7884,0,,0.0,0,45165.713595625
4056,4,1760,20161506:7163,0,,0.0,0,45165.713595625
4057,0,2070,38204892919:1030:68081704,0,C11290BAF0BB5A0386C4789DD5FC5240,0.0,0,45165.713595625
4058,11,228,4118577_00201,0,,0.0,0,45165.7135965278
4059,4,1761,12976563:7602,0,,0.0,0,45165.7135965278
4060,11,229,4300596_00865,0,,0.0,0,45165.7135965278
4061,4,1762,83128694:6061,0,,0.0,0,45165.7135965278
4062,4,1763,384837:7834,0,,0.0,0,45165.7135965278
4063,4,1764,925553:5059,0,,0.0,0,45165.7135965278
4064,11,230,31111_4328234-00817,0,,0.0,0,45165.7135965278
4065,4,1765,130790082:7884,0,,0.0,0,45165.7135965278
4066,4,1766,623139:70510,0,,0.0,0,45165.7135965278
4067,11,231,11684914,0,,0.0,0,45165.7135965278
4068,4,1767,648817018:2469,0,,0.0,0,45165.7135965278
4069,4,1768,47335526:70001,0,,0.0,0,45165.7135965278
4070,11,232,4240635-00137,0,,0.0,0,45165.7135965278
4071,4,1769,45866084:6742,0,,0.0,0,45165.7135965278
4072,4,1770,1409420:60281,0,,0.0,0,45165.7135965278
4073,4,1771,12976563:7602,0,,0.0,0,45165.7135965278
4074,4,1772,83128694:6061,0,,0.0,0,45165.7135965278
4075,4,1773,384837:7834,0,,0.0,0,45165.7135965278
4076,4,1774,130790082:7884,0,,0.0,0,45165.7135965278
4077,4,1775,623139:70510,0,,0.0,0,45165.7135965278
4078,4,1776,47335526:70001,0,,0.0,0,45165.7135965278
4079,4,1777,45866084:6742,0,,0.0,0,45165.7135965278
4080,4,1778,45866084:6742,0,,0.0,0,45165.7135965278
4081,4,1779,384837:7834,0,,0.0,0,45165.7135965278
4082,4,1780,623139:70510,0,,0.0,0,45165.7135965278
4083,4,1781,47335526:70001,0,,0.0,0,45165.7135965278
4084,4,1782,648817018:2469,0,,0.0,0,45165.7135965278
4085,4,1783,623139:70510,0,,0.0,0,45165.7135965278
4086,4,1784,130790082:7884,0,,0.0,0,45165.7135965278
4087,4,1785,83128694:6061,0,,0.0,0,45165.7135965278
4088,4,1786,12976563:7602,0,,0.0,0,45165.7135965278
4089,11,233,09395D00162D43779B478BD0F9116EF1,0,,0.0,0,45165.7135967014
4090,0,2071,38205089656:1030:68081704,0,C5C1DCFBDE01CE2318BD8A1BC049626B,0.0,0,45165.7135967014
4091,11,234,4584670_00788,0,,0.0,0,45165.7135974306
4092,4,1787,118023473:6224,0,,0.0,0,45165.7135974306
4093,11,235,31111_4328284-00532,0,,0.0,0,45165.7135974306
4094,4,1788,7066538:7884,0,,0.0,0,45165.7135974306
4095,11,236,11682234,0,,0.0,0,45165.7135974306
4096,4,1789,648531690:2469,0,,0.0,0,45165.7135974306
4097,4,1790,127958:60282,0,,0.0,0,45165.7135974306
4098,11,237,44494_351253-00770,0,,0.0,0,45165.7135974306
4099,4,1791,454969083:60716,0,,0.0,0,45165.7135974306
4100,4,1792,307449626:60871,0,,0.0,0,45165.7135974306
4101,4,1793,118023473:6224,0,,0.0,0,45165.7135974306
4102,4,1794,7066538:7884,0,,0.0,0,45165.7135974306
4103,4,1795,127958:60282,0,,0.0,0,45165.7135976042
4104,4,1796,127958:60282,0,,0.0,0,45165.7135976042
4105,4,1797,307449626:60871,0,,0.0,0,45165.7135976042
4106,4,1798,648531690:2469,0,,0.0,0,45165.7135976042
4107,4,1799,7066538:7884,0,,0.0,0,45165.7135976042
4108,4,1800,118023473:6224,0,,0.0,0,45165.7135976042
4109,4,1801,241725392061:9000:68081704,0,,0.0,0,45165.7135976042
4110,0,2072,38205109360:1030:68081704,0,B4DF01A61E633B622FE0A87795C99E59,0.0,0,45165.7135976042
4111,4,1802,118023475:6224,0,,0.0,0,45165.7135981481
4112,11,238,31111_4328284-00533,0,,0.0,0,45165.7135981481
4113,4,1803,162223769:7884,0,,0.0,0,45165.7135981481
4114,4,1804,162223769:7884,0,,0.0,0,45165.7135981481
4115,4,1805,118023475:6224,0,,0.0,0,45165.7135981481
4116,4,1806,162223769:7884,0,,0.0,0,45165.7135981481
4117,4,1807,118023475:6224,0,,0.0,0,45165.7135981481
4118,0,2073,38205146042:1030:68081704,0,7CDFF62453CC96BBDA343D5DB0EF13E9,0.0,0,45165.7135981481
4119,11,239,4215010_00311,0,,0.0,0,45165.7135985185
4120,4,1808,8194509:7667,0,,0.0,0,45165.7135985185
4121,4,1809,8194509:7667,0,,0.0,0,45165.7135985185
4122,4,1810,8194509:7667,0,,0.0,0,45165.7135985185
4123,0,2074,38207242387:1030:68081704,0,A24B61A690922B4F67ED1556AA8AF214,0.0,0,45165.7135985185
4124,11,240,E1238F8DEC2D4F40BB9C909FBB9DF884,0,,0.0,0,45165.7135992361
4125,4,1811,241735925702:9000:68081704,0,,0.0,0,45165.7135992361
4126,4,1812,35093945:60525,0,,0.0,0,45165.7135992361
4127,4,1813,241735925702:9000:68081704,0,,0.0,0,45165.7135992361
4128,4,1814,35093945:60525,0,,0.0,0,45165.7135992361
4129,4,1815,241735925702:9000:68081704,0,,0.0,0,45165.7135992361
4130,4,1816,35093945:60525,0,,0.0,0,45165.7135992361
4131,4,1817,35093945:60525,0,,0.0,0,45165.7135992361
4132,0,2075,38207330001:1030:68081704,0,14C4972A21F3F568826203BB07603BD0,0.0,0,45165.7135992361
4133,4,1818,3823806:7602,0,,0.0,0,45165.7136003241
4134,4,1819,3603704:60281,0,,0.0,0,45165.7136003241
4135,11,241,31111_4328234-00923,0,,0.0,0,45165.7136003241
4136,4,1820,6197405:7884,0,,0.0,0,45165.7136003241
4137,11,242,4609301_00216,0,,0.0,0,45165.7136003241
4138,4,1821,12978122:6224,0,,0.0,0,45165.7136003241
4139,4,1822,925577:5059,0,,0.0,0,45165.7136003241
4140,11,243,11595039,0,,0.0,0,45165.7136003241
4141,4,1823,639794011:2469,0,,0.0,0,45165.7136003241
4142,11,244,11728298,0,,0.0,0,45165.7136003241
4143,4,1824,653515968:2469,0,,0.0,0,45165.7136003241
4144,4,1825,85309:5059,0,,0.0,0,45165.7136003241
4145,4,1826,653515968:2469,0,,0.0,0,45165.7136003241
4146,4,1827,639794011:2469,0,,0.0,0,45165.7136003241
4147,4,1828,3823806:7602,0,,0.0,0,45165.7136003241
4148,4,1829,3603704:60281,0,,0.0,0,45165.7136003241
4149,4,1830,85309:5059,0,,0.0,0,45165.7136003241
4150,4,1831,12978122:6224,0,,0.0,0,45165.7136003241
4151,4,1832,12978122:6224,0,,0.0,0,45165.7136003241
4152,4,1833,6197405:7884,0,,0.0,0,45165.7136003241
4153,4,1834,85309:5059,0,,0.0,0,45165.7136003241
4154,4,1835,3823806:7602,0,,0.0,0,45165.7136003241
4155,4,1836,6197405:7884,0,,0.0,0,45165.7136003241
4156,0,2076,38207611495:1030:68081704,0,24C7AEE1E6D7D55216C350C64D32A8AF,0.0,0,45165.7136003241
4157,4,1837,3603701:60281,0,,0.0,0,45165.7136008681
4158,4,1838,639794010:2469,0,,0.0,0,45165.7136008681
4159,4,1839,653515967:2469,0,,0.0,0,45165.7136008681
4160,11,245,2WWII_2371473-5407,0,,0.0,0,45165.7136008681
4161,4,1840,7540424:1002,0,,0.0,0,45165.7136008681
4162,4,1841,1805350:3693,0,,0.0,0,45165.7136008681
4163,4,1842,761601:5763,0,,0.0,0,45165.7136008681
4164,11,246,005251433_02826,0,,0.0,0,45165.7136008681
4165,4,1843,19833669:6482,0,,0.0,0,45165.7136008681
4166,4,1844,3603701:60281,0,,0.0,0,45165.7136008681
4167,4,1845,7540424:1002,0,,0.0,0,45165.7136008681
4168,4,1846,1805350:3693,0,,0.0,0,45165.7136008681
4169,4,1847,761601:5763,0,,0.0,0,45165.7136008681
4170,4,1848,19833669:6482,0,,0.0,0,45165.7136008681
4171,4,1849,19833669:6482,0,,0.0,0,45165.7136008681
4172,4,1850,761601:5763,0,,0.0,0,45165.7136008681
4173,4,1851,1805350:3693,0,,0.0,0,45165.7136008681
4174,4,1852,761601:5763,0,,0.0,0,45165.7136008681
4175,4,1853,7540424:1002,0,,0.0,0,45165.7136008681
4176,4,1854,653515967:2469,0,,0.0,0,45165.7136008681
4177,4,1855,639794010:2469,0,,0.0,0,45165.7136008681
4178,0,2077,38207635129:1030:68081704,0,15F8CBBBE3FD6C30625FD61909494665,0.0,0,45165.7136008681
4179,4,1856,1977097:5059,0,,0.0,0,45165.7136012269
4180,4,1857,12978151:6224,0,,0.0,0,45165.7136012269
4181,4,1858,1977097:5059,0,,0.0,0,45165.7136012269
4182,4,1859,12978151:6224,0,,0.0,0,45165.7136012269
4183,4,1860,12978151:6224,0,,0.0,0,45165.7136012269
4184,4,1861,1977097:5059,0,,0.0,0,45165.7136012269
4185,0,2078,38207635418:1030:68081704,0,A47CBD19D36C4ED1136D529293EA05D8,0.0,0,45165.7136012269
4186,4,1862,698848:60281,0,,0.0,0,45165.7136019444
4187,4,1863,241738373464:9000:68081704,0,,0.0,0,45165.7136019444
4188,4,1864,375567:5059,0,,0.0,0,45165.7136019444
4189,11,247,4240572-00655,0,,0.0,0,45165.7136019444
4190,4,1865,45555383:6742,0,,0.0,0,45165.7136019444
4191,4,1866,241738372959:9000:68081704,0,,0.0,0,45165.7136019444
4192,4,1867,241738373464:9000:68081704,0,,0.0,0,45165.7136019444
4193,4,1868,45555383:6742,0,,0.0,0,45165.7136019444
4194,4,1869,241738373464:9000:68081704,0,,0.0,0,45165.7136019444
4195,4,1870,45555383:6742,0,,0.0,0,45165.7136019444
4196,4,1871,241738373464:9000:68081704,0,,0.0,0,45165.7136019444
4197,0,2079,38207848110:1030:68081704,0,278650FF80DC69252B10D756E278A216,0.0,0,45165.7136019444
4198,4,1872,25676657:6742,0,,0.0,0,45165.7136021296
4199,4,1873,25676657:6742,0,,0.0,0,45165.7136021296
4200,4,1874,25676657:6742,0,,0.0,0,45165.7136023148
4201,0,2080,38207849003:1030:68081704,0,6854F6EF3AA901EF0E400B5799A43010,0.0,0,45165.7136023148
4202,4,1875,27026046:6742,0,,0.0,0,45165.7136026736
4203,4,1876,27026046:6742,0,,0.0,0,45165.7136026736
4204,4,1877,27026046:6742,0,,0.0,0,45165.7136026736
4205,0,2081,38207849004:1030:68081704,0,BF00BBC915963A8598F5D639AFC13B02,0.0,0,45165.7136026736
4206,4,1878,25676875:6742,0,,0.0,0,45165.7136028588
4207,4,1879,25676875:6742,0,,0.0,0,45165.7136028588
4208,4,1880,25676875:6742,0,,0.0,0,45165.7136028588
4209,0,2082,38207849005:1030:68081704,0,ECC54F4C82A0B0E0EE49A2EA9E6F5462,0.0,0,45165.7136028588
4210,4,1881,45555521:6742,0,,0.0,0,45165.7136030324
4211,4,1882,45555521:6742,0,,0.0,0,45165.7136030324
4212,4,1883,45555521:6742,0,,0.0,0,45165.7136030324
4213,0,2083,38207849006:1030:68081704,0,264918D0D80EEC119B61487A0042BF2E,0.0,0,45165.7136030324
4214,4,1884,27026145:6742,0,,0.0,0,45165.7136032176
4215,4,1885,27026145:6742,0,,0.0,0,45165.7136032176
4216,4,1886,27026145:6742,0,,0.0,0,45165.7136032176
4217,0,2084,38207849007:1030:68081704,0,8A01761BD32585310C15D508EB9B5098,0.0,0,45165.7136032176
4218,4,1887,12978155:6224,0,,0.0,0,45165.7136033912
4219,4,1888,12978155:6224,0,,0.0,0,45165.7136033912
4220,4,1889,12978155:6224,0,,0.0,0,45165.7136033912
4221,0,2085,38207901985:1030:68081704,0,03656E69D264F2F59E2EA0B0EB12FA09,0.0,0,45165.7136033912
4222,4,1890,12978148:6224,0,,0.0,0,45165.7136035764
4223,4,1891,12978148:6224,0,,0.0,0,45165.7136035764
4224,4,1892,12978148:6224,0,,0.0,0,45165.7136035764
4225,0,2086,38207901987:1030:68081704,0,B12494CB64ADCE47CAF2168B0FF97DA6,0.0,0,45165.7136035764
4226,4,1893,466171:60281,0,,0.0,0,45165.7136037616
4227,0,2087,38208325827:1030:68081704,0,EF78B65D4DCA96A8F19B1ED761D58752,0.0,0,45165.7136037616
4228,0,2088,38208325828:1030:68081704,0,F8647D02A76A45733BEA053941B07CB4,0.0,0,45165.7136037616
4229,11,248,4300595_00541,0,,0.0,0,45165.7136044792
4230,4,1894,10445933:6061,0,,0.0,0,45165.7136044792
4231,11,249,4118576_00093,0,,0.0,0,45165.7136044792
4232,4,1895,3823759:7602,0,,0.0,0,45165.7136044792
4233,11,250,4584671_00811,0,,0.0,0,45165.7136044792
4234,4,1896,118103451:6224,0,,0.0,0,45165.7136044792
4235,11,251,M-T0627-01025-00147,0,,0.0,0,45165.7136044792
4236,4,1897,52763432:2442,0,,0.0,0,45165.7136044792
4237,11,252,31111_4328233-00521,0,,0.0,0,45165.7136044792
4238,4,1898,141260918:7884,0,,0.0,0,45165.7136044792
4239,4,1899,3823759:7602,0,,0.0,0,45165.7136044792
4240,4,1900,141260918:7884,0,,0.0,0,45165.7136044792
4241,4,1901,2672421:60281,0,,0.0,0,45165.7136044792
4242,4,1902,728255:60281,0,,0.0,0,45165.7136044792
4243,4,1903,1027390:5059,0,,0.0,0,45165.7136044792
4244,4,1904,10445933:6061,0,,0.0,0,45165.7136044792
4245,4,1905,3823759:7602,0,,0.0,0,45165.7136044792
4246,4,1906,118103451:6224,0,,0.0,0,45165.7136044792
4247,4,1907,52763432:2442,0,,0.0,0,45165.7136044792
4248,4,1908,141260918:7884,0,,0.0,0,45165.7136044792
4249,4,1909,141260918:7884,0,,0.0,0,45165.7136044792
4250,4,1910,52763432:2442,0,,0.0,0,45165.7136044792
4251,4,1911,52763432:2442,0,,0.0,0,45165.7136044792
4252,4,1912,118103451:6224,0,,0.0,0,45165.7136044792
4253,4,1913,3823759:7602,0,,0.0,0,45165.7136044792
4254,4,1914,10445933:6061,0,,0.0,0,45165.7136044792
4255,0,2089,38208656811:1030:68081704,0,12228FDCBB174C8F35D668F4D3B56DE7,0.0,0,45165.7136044792
4256,4,1915,3823760:7602,0,,0.0,0,45165.7136052083
4257,4,1916,141260919:7884,0,,0.0,0,45165.7136052083
4258,4,1917,2672619:60281,0,,0.0,0,45165.7136052083
4259,4,1918,3823760:7602,0,,0.0,0,45165.7136052083
4260,4,1919,141260919:7884,0,,0.0,0,45165.7136052083
4261,4,1920,2672619:60281,0,,0.0,0,45165.7136052083
4262,4,1921,141260919:7884,0,,0.0,0,45165.7136052083
4263,4,1922,3823760:7602,0,,0.0,0,45165.7136052083
4264,11,253,F688FE2A867640FC8F9C4F29231FBAF7,0,,0.0,0,45165.7136052083
4265,0,2090,38208656942:1030:68081704,0,7AFF33C928E204B7E42CD8725BA46FE2,0.0,0,45165.7136052083
4266,4,1923,3823761:7602,0,,0.0,0,45165.7136057523
4267,4,1924,141260920:7884,0,,0.0,0,45165.7136057523
4268,4,1925,3823761:7602,0,,0.0,0,45165.7136057523
4269,4,1926,141260920:7884,0,,0.0,0,45165.7136057523
4270,4,1927,141260920:7884,0,,0.0,0,45165.7136057523
4271,4,1928,3823761:7602,0,,0.0,0,45165.7136057523
4272,0,2091,38208656943:1030:68081704,0,9D0C92E6E97CA15A6669E3A44A4D28CC,0.0,0,45165.7136057523
4273,11,254,4584671_00817,0,,0.0,0,45165.7136059259
4274,4,1929,118103058:6224,0,,0.0,0,45165.7136059259
4275,4,1930,118103058:6224,0,,0.0,0,45165.7136059259
4276,4,1931,118103058:6224,0,,0.0,0,45165.7136059259
4277,0,2092,38208744264:1030:68081704,0,BA63C45B086312357391CF50E227729E,0.0,0,45165.7136059259
4278,4,1932,118103112:6224,0,,0.0,0,45165.7136061111
4279,4,1933,118103112:6224,0,,0.0,0,45165.7136061111
4280,4,1934,118103112:6224,0,,0.0,0,45165.7136061111
4281,0,2093,38208744265:1030:68081704,0,57EA81BB158DE672CCAF1DF80D17B7AE,0.0,0,45165.7136061111
4282,11,255,4215010_00310,0,,0.0,0,45165.7136081019
4283,4,1935,8194486:7667,0,,0.0,0,45165.7136081019
4284,11,256,4263299_00032,0,,0.0,0,45165.7136081019
4285,4,1936,21438566:7163,0,,0.0,0,45165.7136081019
4286,4,1937,454404782:60716,0,,0.0,0,45165.7136081019
4287,4,1938,50402557:60525,0,,0.0,0,45165.7136081019
4288,4,1939,57759:70004,0,,0.0,0,45165.7136081019
4289,4,1940,611215315:60901,0,,0.0,0,45165.7136081019
4290,4,1941,6174821:7884,0,,0.0,0,45165.7136081019
4291,11,257,4300595_00707,0,,0.0,0,45165.7136081019
4292,4,1942,10460791:6061,0,,0.0,0,45165.7136081019
4293,4,1943,3822585:7602,0,,0.0,0,45165.7136081019
4294,4,1944,117980346:6224,0,,0.0,0,45165.7136081019
4295,11,258,31617_072099-00542,0,,0.0,0,45165.7136081019
4296,4,1945,5222385:1127,0,,0.0,0,45165.7136081019
4297,4,1946,454404782:60716,0,,0.0,0,45165.7136081019
4298,4,1947,5222385:1127,0,,0.0,0,45165.7136081019
4299,4,1948,8194486:7667,0,,0.0,0,45165.7136081019
4300,4,1949,21438566:7163,0,,0.0,0,45165.7136081019
4301,4,1950,50402557:60525,0,,0.0,0,45165.7136081019
4302,4,1951,6174821:7884,0,,0.0,0,45165.7136081019
4303,4,1952,3822585:7602,0,,0.0,0,45165.7136081019
4304,4,1953,117980346:6224,0,,0.0,0,45165.7136081019
4305,4,1954,117980346:6224,0,,0.0,0,45165.7136081019
4306,4,1955,3822585:7602,0,,0.0,0,45165.7136081019
4307,4,1956,10460791:6061,0,,0.0,0,45165.7136081019
4308,4,1957,6174821:7884,0,,0.0,0,45165.7136081019
4309,4,1958,50402557:60525,0,,0.0,0,45165.7136081019
